date,AAPL,ABT,AMD,BAC,BBY,BMY,COP,CVX,GE,HD,JNJ,JPM,KO,LLY,MMM,NVDA,PEP,UNH,WMT,XOM,ANET,AVGO,CEG,ETN,SMCI,TSM,VRT,VST,TFC,USB,WFC
2026-03-11,260.8099975585937,,204.75,,,,,,325.1199951171875,,,287.4200134277344,,999.6099853515624,,186.009994506836,160.14999389648438,,,151.5449981689453,,341.4800109863281,,,,,,,,,
2026-03-12,255.75,,197.82000732421875,,,,,,306.6099853515625,,242.0599975585937,282.8800048828125,,,,183.009994506836,158.8800048828125,,,153.52000427246094,,335.9100036621094,,348.7300109863281,,,,,,,
2026-03-13,,,193.44000244140625,,,,,,299.7300109863281,339.07000732421875,241.5599975585937,283.44000244140625,,985.510009765625,150.97000122070312,180.26499938964844,159.9199981689453,282.0400085449219,126.54000091552734,156.13999938964844,,322.1700134277344,,355.3299865722656,,338.4100036621094,258.8999938964844,158.91000366210938,43.84000015258789,51.02000045776367,74.11499786376953
2026-03-16,252.77999877929688,,196.6000061035156,,,,,,304.010009765625,342.5799865722656,243.19000244140625,286.1199951171875,,,,183.1300048828125,157.6999969482422,,,,,324.9100036621094,,361.0400085449219,,,,,,,
2026-03-17,,,,,,,,,302.1000061035156,341.54998779296875,238.1100006103516,286.8900146484375,,930.510009765625,,181.9600067138672,156.5,,,158.82000732421875,,,307.69000244140625,363.9700012207031,,,,,,,
2026-03-18,,,,,,,,,300.9599914550781,330.92999267578125,237.2700042724609,287.75,,918.02001953125,,180.3500061035156,153.5500030517578,,,157.5800018310547,,,317.2200012207031,360.4599914550781,,,,,,,
2026-03-19,248.9069976806641,,205.22999572753903,,,,,,291.6000061035156,328.27099609375,,,,917.5700073242188,,178.5,152.72000122070312,,,,,319.7699890136719,,360.1600036621094,,,,,,,
2026-03-20,248.19000244140625,,201.47000122070312,,,,,,286.54998779296875,320.9100036621094,235.6100006103516,286.739990234375,,906.6400146484376,141.13999938964844,173.0,150.11000061035156,276.1499938964844,119.02999877929688,159.74000549316406,,310.7699890136719,,356.8599853515625,,329.2200012207031,255.63999938964844,146.22999572753906,44.165000915527344,51.244998931884766,77.69999694824219
2026-03-23,251.44000244140625,,202.6199951171875,,,,,,291.67999267578125,,235.4199981689453,289.9100036621094,,910.77001953125,,175.50999450683594,150.83999633789062,,,161.1199951171875,,322.42999267578125,,359.80499267578125,,,,,,,
2026-03-24,251.75,,205.384994506836,,,,,,290.5799865722656,330.9200134277344,235.2700042724609,292.45001220703125,,902.77001953125,,175.30999755859375,150.63999938964844,,,,,318.260009765625,,374.0700073242188,,,,,,,
2026-03-25,,104.83000183105467,,48.775001525878906,,58.96500015258789,,,,,239.9900054931641,295.4700012207031,,916.4199829101562,,178.6699981689453,151.72999572753906,,,163.25999450683594,135.02000427246094,,303.3699951171875,375.1400146484375,,,,,,,
2026-03-26,,104.55999755859376,,48.2400016784668,63.209999084472656,59.40499877929688,133.24000549316406,207.77999877929688,,,,,74.69999694824219,,144.0399932861328,171.22999572753906,150.7899932861328,267.7099914550781,122.19000244140624,,122.61000061035156,,295.1600036621094,,,326.1217956542969,252.5800018310547,152.3000030517578,44.95500183105469,51.59999847412109,79.01000213623047
2026-03-27,248.6199951171875,,201.97000122070312,,,,,,,321.5199890136719,240.38999938964844,282.739990234375,,,,167.4600067138672,153.00999450683594,,,170.91000366210938,,300.7799987792969,,357.19000244140625,,,,,,,
2026-03-30,,101.88500213623048,,47.220001220703125,63.91999816894531,59.76499938964844,132.91000366210938,210.72999572753903,,,,,76.2699966430664,,142.47000122070312,165.05999755859375,156.8300018310547,261.8500061035156,123.5,,116.12999725341795,,298.57000732421875,,,316.5400085449219,234.08999633789065,147.5500030517578,44.6150016784668,50.880001068115234,76.80999755859375
2026-03-31,253.7899932861328,102.56999969482422,203.33999633789065,,,60.65499877929688,131.97999572753906,206.8699951171875,283.7099914550781,328.7300109863281,244.38999938964844,,76.05999755859375,920.0800170898438,,174.3800048828125,155.2790069580078,,,169.64999389648438,122.83000183105467,309.4200134277344,,,,,,,,,
2026-04-01,,102.37999725341795,210.19000244140625,49.27000045776367,64.33999633789062,61.7599983215332,128.375,197.3800048828125,,329.57000732421875,244.19000244140625,295.3699951171875,76.11000061035156,954.8400268554688,,175.8000030517578,154.64999389648438,,,160.77999877929688,124.86000061035156,313.4599914550781,279.4599914550781,365.5400085449219,,,,,,,
2026-04-02,255.88999938964844,102.87000274658205,217.5599975585937,49.3650016784668,64.5,59.59000015258789,130.4949951171875,,281.1300048828125,321.6400146484375,243.0,294.7300109863281,76.71499633789062,935.5800170898438,144.47000122070312,177.39999389648438,157.0,277.25,125.79000091552734,,126.68000030517578,314.5599975585937,272.82000732421875,361.2799987792969,,338.9800109863281,261.31500244140625,151.1699981689453,47.15999984741211,52.93999862670898,80.61000061035156
2026-04-06,258.8869934082031,102.29000091552734,220.19000244140625,50.06499862670898,64.20999908447266,59.31999969482422,131.6300048828125,198.92999267578125,,,,,,,144.5,177.63999938964844,156.72000122070312,281.4200134277344,126.8000030517578,,126.2699966430664,314.2909851074219,275.1600036621094,,,341.7699890136719,258.7699890136719,151.61000061035156,47.63999938964844,53.45000076293945,81.84500122070312
2026-04-07,,101.81999969482422,,,64.05999755859375,57.68000030517578,131.77000427246094,,,318.760009765625,238.44000244140625,297.4200134277344,75.91999816894531,930.9099731445312,,,,,,163.8300018310547,133.58999633789062,,272.57000732421875,368.9150085449219,22.65999984741211,,,,,,
2026-04-08,,103.62000274658205,,51.89500045776367,64.48999786376953,,125.2300033569336,192.88999938964844,,,,,77.31500244140625,,,182.1000061035156,154.7899932861328,,,,145.0399932861328,,284.42999267578125,,,,,,,,
2026-04-09,260.3900146484375,,236.63999938964844,,,,,,312.9849853515625,339.6000061035156,241.27999877929688,310.3299865722656,,955.1799926757812,,183.8500061035156,157.47000122070312,,,155.02000427246094,,354.9100036621094,,400.510009765625,,,,,,,
2026-04-10,,,245.0200042724609,,,,,,308.3500061035156,337.3099975585937,238.38999938964844,309.8900146484375,,939.5700073242188,,188.63999938964844,157.0800018310547,,,152.3000030517578,,371.55999755859375,,403.1099853515625,,,,,,,
2026-04-13,259.2099914550781,,,,,,,,311.8500061035156,,237.8099975585937,313.29998779296875,,929.1599731445312,,189.2100067138672,155.8699951171875,,,152.55999755859375,,379.6600036621094,,403.2300109863281,,,,,,,
2026-04-14,258.8550109863281,101.06500244140624,255.0599975585937,53.34999847412109,,58.09999847412109,118.77999877929688,,317.95001220703125,342.7099914550781,240.1499938964844,311.20001220703125,,,152.5500030517578,196.4900054931641,155.6999969482422,314.2799987792969,125.0500030517578,149.22000122070312,154.42999267578125,380.7999877929688,296.6099853515625,,27.21999931335449,380.0400085449219,310.4800109863281,164.0,49.54999923706055,56.09999847412109,81.7300033569336
2026-04-15,,101.51000213623048,258.1099853515625,54.31999969482422,63.400001525878906,57.880001068115234,118.87000274658205,184.8300018310547,313.8699951171875,338.8500061035156,238.6499938964844,305.8599853515625,75.30999755859375,904.8499755859376,151.1999969482422,198.8677978515625,154.72999572753906,314.1099853515625,124.75,,154.27999877929688,396.6099853515625,294.75,395.0499877929688,27.295000076293945,375.2850036621094,301.1499938964844,162.97000122070312,49.60499954223633,56.380001068115234,80.30000305175781
2026-04-16,263.3599853515625,95.47000122070312,278.260009765625,53.4900016784668,,58.959999084472656,121.54000091552734,188.1499938964844,298.2300109863281,337.1400146484375,234.5399932861328,309.8500061035156,75.16500091552734,,150.5500030517578,198.2400054931641,158.3699951171875,316.3900146484375,124.81999969482422,151.85000610351562,,398.3599853515625,299.1700134277344,392.75,28.3799991607666,363.2496948242188,294.0599975585937,165.50999450683594,49.400001525878906,55.45000076293945,81.22899627685547
2026-04-17,270.1849975585937,96.83000183105467,278.2799987792969,,65.7300033569336,60.16999816894531,,183.97999572753903,,349.3900146484375,,310.239990234375,75.73999786376953,926.72998046875,154.52999877929688,201.6499938964844,157.6699981689453,324.510009765625,127.47000122070312,146.4199981689453,,406.4500122070313,296.1300048828125,406.25,28.54990005493164,370.510009765625,307.260009765625,163.47000122070312,50.54999923706055,56.900001525878906,81.38500213623047
2026-04-20,272.92999267578125,96.0199966430664,274.9599914550781,53.93999862670898,66.94999694824219,59.130001068115234,116.44000244140624,183.2400054931641,303.7699890136719,350.9800109863281,230.6000061035156,317.0899963378906,75.50499725341797,920.4000244140624,151.41000366210938,202.1100006103516,156.97999572753906,323.510009765625,127.94000244140624,147.67999267578125,166.86000061035156,399.8399963378906,287.5299987792969,407.80999755859375,28.81999969482422,366.2900085449219,314.5299987792969,159.61000061035156,50.86000061035156,57.0099983215332,81.9800033569336
2026-04-21,266.2200012207031,92.74500274658205,284.4200134277344,53.470001220703125,66.59500122070312,59.39300155639648,,,286.7799987792969,343.92999267578125,226.1499938964844,313.010009765625,74.70999908447266,903.02001953125,148.4600067138672,199.9100036621093,154.94000244140625,346.0199890136719,129.60000610351562,148.3699951171875,172.86000061035156,402.25,277.7099914550781,409.7000122070313,28.40999984741211,367.9599914550781,312.44000244140625,154.89999389648438,51.06999969482422,56.84999847412109,81.5250015258789
2026-04-22,,91.7300033569336,303.44000244140625,53.095001220703125,,58.79999923706055,,186.32000732421875,276.2300109863281,339.4150085449219,226.0800018310547,,,921.280029296875,145.74000549316406,202.4199981689453,153.77999877929688,353.4100036621094,129.9600067138672,149.47999572753906,177.66000366210938,,287.0199890136719,413.8699951171875,29.190000534057617,387.510009765625,305.0199890136719,155.74000549316406,50.93999862670898,56.595001220703125,80.56500244140625
2026-04-23,273.44000244140625,92.41999816894533,305.239990234375,,61.4900016784668,59.025001525878906,124.37999725341795,187.58999633789065,,340.1400146484375,230.6300048828125,311.70001220703125,76.30500030517578,917.219970703125,144.85000610351562,199.7100067138672,155.6999969482422,354.5199890136719,132.02999877929688,150.5399932861328,,419.9800109863281,292.7699890136719,424.6400146484375,26.729999542236328,382.4500122070313,321.79998779296875,156.85000610351562,51.400001525878906,56.630001068115234,80.4800033569336
2026-04-24,271.0599975585937,,347.760009765625,52.040000915527344,60.43999862670898,58.709999084472656,121.66000366210938,185.1100006103516,284.6199951171875,335.9100036621094,227.4550018310547,308.2900085449219,76.62999725341797,884.27001953125,145.99000549316406,208.19000244140625,155.41000366210938,354.8999938964844,129.91000366210938,148.86000061035156,176.88999938964844,422.75,313.5199890136719,423.8900146484375,,402.4100036621094,323.3599853515625,164.36000061035156,50.709999084472656,55.560001373291016,79.41000366210938
2026-04-27,267.67999267578125,92.84500122070312,334.4800109863281,52.63999938964844,59.2599983215332,57.77999877929688,,184.8800048828125,284.5799865722656,332.260009765625,225.33999633789065,311.7300109863281,75.44999694824219,868.239990234375,145.75,216.6300048828125,154.10000610351562,354.7300109863281,127.56999969482422,148.19000244140625,172.47999572753906,418.3200073242188,315.1400146484375,416.7900085449219,27.86000061035156,404.9599914550781,322.6099853515625,166.5800018310547,51.2400016784668,55.98500061035156,80.58499908447266
2026-04-28,270.760009765625,,,52.68000030517578,,58.27000045776367,124.33000183105467,,289.20001220703125,329.0799865722656,227.77999877929688,311.5199890136719,78.38999938964844,874.4299926757812,146.02499389648438,213.1499938964844,156.27999877929688,366.739990234375,127.58999633789062,150.60499572753906,,399.8299865722656,305.70001220703125,413.1600036621094,27.26000022888184,392.1199951171875,305.0299987792969,161.0800018310547,51.15999984741211,56.22499847412109,81.5
2026-04-29,270.19000244140625,91.36000061035156,337.07000732421875,52.88999938964844,58.720001220703125,57.59000015258789,128.25,192.2100067138672,283.6000061035156,322.8099975585937,227.33999633789065,309.239990234375,78.9000015258789,851.3099975585938,143.88999938964844,209.3000030517578,155.2899932861328,370.7099914550781,128.0449981689453,154.6699981689453,168.69000244140625,405.5799865722656,297.0,410.9299926757813,26.30500030517578,393.7900085449219,306.2099914550781,153.7550048828125,50.665000915527344,56.185001373291016,81.5199966430664
2026-04-30,271.3599853515625,,354.3500061035156,53.47999954223633,60.4900016784668,60.560001373291016,125.79000091552734,193.33999633789065,,328.8099975585937,229.8600006103516,313.2699890136719,78.7699966430664,934.3099975585938,146.5,199.52999877929688,158.4499969482422,370.489990234375,131.89999389648438,154.38999938964844,172.72000122070312,417.4400024414063,313.0,433.1400146484375,27.39999961853028,396.0299987792969,328.3299865722656,157.80999755859375,51.47499847412109,56.68000030517578,82.26000213623047
2026-05-01,,89.46499633789062,360.5499877929688,53.22499847412109,60.04499816894531,58.19499969482422,123.16999816894533,190.6199951171875,286.4800109863281,323.8800048828125,227.1999969482422,,78.57499694824219,963.7100219726562,142.5050048828125,198.4199981689453,157.41000366210938,368.8299865722656,131.60000610351562,,172.75999450683594,421.2799987792969,307.8099975585937,425.4400024414063,27.07999992370605,397.839599609375,328.3299865722656,155.27999877929688,50.93999862670898,56.29999923706055,80.80999755859375
2026-05-04,276.8399963378906,87.56999969482422,341.489990234375,52.244998931884766,57.66999816894531,57.380001068115234,124.93000030517578,192.3500061035156,280.4200134277344,312.489990234375,224.1999969482422,307.70001220703125,78.19000244140625,968.489990234375,141.57000732421875,198.5599975585937,154.58999633789062,370.75,130.36000061035156,153.77499389648438,172.63999938964844,416.4700012207031,,422.5799865722656,27.90999984741211,401.6799926757813,330.9700012207031,160.88999938964844,49.494998931884766,55.25,79.2249984741211
2026-05-05,284.1700134277344,87.17500305175781,355.32000732421875,53.13999938964844,57.27999877929688,56.935001373291016,123.3499984741211,192.6600036621093,286.67999267578125,315.4200134277344,225.5800018310547,309.4700012207031,78.51000213623047,988.4600219726562,142.8300018310547,196.5,155.0399932861328,363.7850036621094,130.80999755859375,154.8800048828125,170.22000122070312,427.5,320.489990234375,411.0,27.878999710083008,394.3599853515625,340.9849853515625,160.3800048828125,49.9640007019043,55.59999847412109,79.8949966430664
2026-05-06,287.5299987792969,86.25,421.4249877929688,,58.68000030517578,,118.87999725341795,,305.739990234375,323.0299987792969,224.5,314.8800048828125,79.19499969482422,987.0499877929688,146.5399932861328,207.6649932861328,155.91000366210938,367.1000061035156,130.05999755859375,148.55999755859375,147.0500030517578,425.2799987792969,322.739990234375,421.2650146484375,34.650001525878906,419.4400024414063,358.8900146484375,158.2100067138672,50.79499816894531,56.130001068115234,80.38500213623047
2026-05-07,287.4700012207031,87.0199966430664,408.3500061035156,52.75,58.525001525878906,56.244998931884766,114.88500213623048,182.5399932861328,302.6199951171875,322.6700134277344,222.5,306.3800048828125,,975.719970703125,143.75,211.509994506836,156.25999450683594,369.6499938964844,130.24000549316406,146.4949951171875,,412.5899963378906,311.2900085449219,399.0899963378906,33.630001068115234,414.25,340.07000732421875,154.0050048828125,49.7599983215332,55.310001373291016,79.16000366210938
2026-05-08,293.2799987792969,84.30000305175781,455.0,51.290000915527344,59.38999938964844,56.16999816894531,113.81999969482422,181.4600067138672,297.1199951171875,317.4200134277344,221.3500061035156,302.1700134277344,78.41999816894531,948.3699951171876,143.3000030517578,215.2100067138672,154.58999633789062,379.8200073242188,130.3800048828125,144.39999389648438,141.77999877929688,429.8977966308594,303.67999267578125,401.7099914550781,35.369998931884766,411.5299987792969,339.92498779296875,147.72999572753906,49.11000061035156,55.52999877929688,75.63999938964844
2026-05-11,292.739990234375,82.56999969482422,458.9100036621094,50.540000915527344,57.630001068115234,55.66999816894531,115.54000091552734,184.7700042724609,300.92999267578125,311.3999938964844,221.44000244140625,299.94000244140625,78.69000244140625,967.1400146484376,143.35000610351562,219.47999572753903,149.39999389648438,384.4400024414063,127.58499908447266,149.67999267578125,,,299.8699951171875,419.1400146484375,33.51499938964844,404.4500122070313,368.010009765625,152.0800018310547,47.970001220703125,54.4900016784668,73.58000183105469
2026-05-12,294.8699951171875,84.375,448.2139892578125,50.79999923706055,57.18999862670898,56.45000076293945,117.88999938964844,,297.5299987792969,,224.33999633789065,304.989990234375,80.1050033569336,990.0399780273438,143.25999450683594,220.8699951171875,151.8800048828125,396.510009765625,130.38999938964844,,142.56500244140625,,293.6099853515625,401.6499938964844,32.80500030517578,397.2699890136719,367.2300109863281,146.8699951171875,47.79499816894531,54.47999954223633,75.19999694824219
2026-05-13,298.8800048828125,83.81999969482422,445.3800048828125,49.84000015258789,55.4900016784668,56.38999938964844,117.38999938964844,185.9900054931641,294.760009765625,302.6199951171875,230.44000244140625,300.32000732421875,,1015.9400024414062,147.1199951171875,225.8699951171875,149.25999450683594,401.1099853515625,131.47999572753906,151.58999633789062,140.6300048828125,416.8999938964844,274.8900146484375,407.0700073242188,31.98500061035156,399.6950073242188,370.0799865722656,142.57000732421875,46.540000915527344,52.7599983215332,73.5250015258789
2026-05-14,298.1650085449219,84.8949966430664,449.6300048828125,49.84999847412109,56.68000030517578,56.78499984741211,118.9499969482422,186.63999938964844,291.5799865722656,304.4200134277344,230.8300018310547,300.0150146484375,80.4800033569336,1007.7949829101562,145.13999938964844,235.7449951171875,148.66000366210938,399.125,132.44000244140625,152.77499389648438,147.77999877929688,439.4599914550781,275.239990234375,408.2300109863281,33.029998779296875,417.760009765625,376.1700134277344,141.88999938964844,47.125,53.42499923706055,73.79499816894531
2026-05-15,300.2200012207031,84.4800033569336,423.7300109863281,49.76499938964844,56.29999923706055,57.01499938964844,122.41000366210938,,281.5299987792969,297.5299987792969,226.7350006103516,,80.82499694824219,1005.2100219726562,146.22000122070312,225.22999572753903,149.1300048828125,393.8200073242188,131.50999450683594,157.92999267578125,141.98500061035156,425.75,,399.5700073242188,31.03499984741211,404.4200134277344,370.9500122070313,139.6699981689453,46.95500183105469,53.125,73.41999816894531
2026-05-18,,87.875,421.0199890136719,50.71500015258789,57.88999938964844,57.31499862670898,124.55999755859376,,286.0199890136719,300.0400085449219,229.0200042724609,300.7749938964844,81.22000122070312,988.1900024414062,152.51499938964844,222.3500061035156,149.0500030517578,391.1199951171875,133.36000061035156,160.47999572753906,141.72000122070312,420.6900024414063,262.0799865722656,381.9100036621094,30.86000061035156,396.010009765625,339.7900085449219,136.75,47.04999923706055,53.45000076293945,74.4000015258789
2026-05-19,298.9800109863281,88.83499908447266,414.1099853515625,50.72499847412109,59.29999923706055,58.31999969482422,125.12000274658205,197.32000732421875,285.3099975585937,302.44000244140625,230.02999877929688,295.8699951171875,81.93499755859375,1021.4099731445312,149.32000732421875,220.6300048828125,150.3300018310547,389.3399963378906,134.1999969482422,162.6199951171875,141.57000732421875,411.1099853515625,,371.8900146484375,30.56999969482422,392.6449890136719,322.4599914550781,134.71380615234375,46.790000915527344,53.30500030517578,74.57499694824219
2026-05-20,302.2650146484375,88.37999725341797,447.5799865722656,51.14500045776367,60.959999084472656,58.52000045776367,122.33999633789062,191.3600006103516,300.17999267578125,310.5950012207031,229.33999633789065,301.9700012207031,81.55000305175781,1018.469970703125,,223.4349975585937,149.24000549316406,,,156.2949981689453,140.4499969482422,417.5199890136719,281.25,379.7099914550781,33.459999084472656,,,,,,
2026-05-21,305.0899963378906,87.76000213623047,449.5899963378906,51.470001220703125,,59.53499984741211,120.54000091552734,191.0200042724609,301.75,313.8299865722656,231.72000122070312,302.9599914550781,81.16000366210938,1041.6800537109375,151.60000610351562,219.5,148.8699951171875,382.510009765625,121.33000183105467,155.27999877929688,148.55999755859375,414.5299987792969,285.7799987792969,381.5199890136719,33.45000076293945,407.1600036621094,323.44000244140625,149.0800018310547,47.88999938964844,54.55500030517578,75.9000015258789
2026-05-22,308.8800048828125,87.41000366210938,467.510009765625,51.79999923706055,61.630001068115234,59.470001220703125,120.45999908447266,191.42999267578125,302.7900085449219,312.9849853515625,234.3800048828125,306.3699951171875,81.48999786376953,1065.6500244140625,152.4499969482422,215.25,150.55999755859375,388.5799865722656,120.26000213623048,154.86500549316406,154.00999450683594,414.1199951171875,294.0,391.3900146484375,35.58000183105469,404.3399963378906,327.4700012207031,156.27000427246094,48.38999938964844,54.82500076293945,76.4000015258789
2026-05-26,308.3800048828125,86.66999816894531,503.6199951171875,52.22999954223633,63.22999954223633,,,184.72000122070312,314.4700012207031,310.57000732421875,230.3099975585937,306.82000732421875,,1066.1800537109375,154.0800018310547,214.8300018310547,145.67999267578125,377.0499877929688,118.5749969482422,,158.00999450683594,421.7699890136719,301.4100036621094,403.30999755859375,37.084999084472656,412.4700012207031,323.9700012207031,164.55999755859375,48.68000030517578,55.220001220703125,77.5250015258789
2026-05-27,310.92999267578125,85.68000030517578,,51.09999847412109,,57.52999877929688,115.16999816894533,182.3999938964844,317.32000732421875,318.010009765625,231.32000732421875,299.2699890136719,81.62000274658203,,155.17999267578125,212.5800018310547,147.74000549316406,384.0899963378906,118.54499816894533,148.0,154.36000061035156,421.9400024414063,288.67999267578125,406.4500122070313,38.18999862670898,422.7200012207031,319.760009765625,160.16000366210938,48.45500183105469,54.685001373291016,76.08999633789062
2026-05-28,312.5,86.26499938964844,,50.83000183105469,74.73999786376953,,114.98999786376952,183.1300048828125,320.7900085449219,321.239990234375,230.82000732421875,296.6400146484375,80.44000244140625,1127.4599609375,152.83999633789062,214.3000030517578,146.25,382.4100036621094,118.9000015258789,147.0,155.25999450683594,426.5799865722656,286.3800048828125,401.9599914550781,41.310001373291016,424.7900085449219,314.1400146484375,160.26499938964844,47.790000915527344,54.43999862670898,76.63999938964844
2026-05-29,312.07000732421875,85.58499908447266,516.4000244140625,51.61000061035156,77.93000030517578,57.185001373291016,113.98999786376952,182.4600067138672,323.875,317.1400146484375,225.2400054931641,299.3999938964844,79.0199966430664,1105.364990234375,153.1699981689453,211.1499938964844,144.1699981689453,380.2799987792969,115.70999908447266,145.3699951171875,,447.2099914550781,287.69000244140625,400.8200073242188,46.09999847412109,418.6099853515625,316.0,160.25,48.20000076293945,54.845001220703125,77.55000305175781
2026-06-01,,87.73999786376953,510.0199890136719,51.51499938964844,74.9800033569336,54.935001373291016,115.54000091552734,185.8300018310547,324.6700134277344,,223.5399932861328,296.6849975585937,78.62999725341797,1082.0,150.92999267578125,224.4199981689453,141.5399932861328,379.8399963378906,114.59500122070312,149.47000122070312,170.7100067138672,459.9599914550781,265.69000244140625,400.1400146484375,46.880001068115234,436.0050048828125,323.3800048828125,154.75,46.880001068115234,53.54999923706055,77.20999908447266
2026-06-02,315.19000244140625,86.95500183105469,521.4099731445312,52.5,72.79000091552734,54.45000076293945,116.87000274658205,187.6300048828125,317.7300109863281,311.5799865722656,222.9199981689453,300.989990234375,78.43499755859375,1064.6300048828125,152.91000366210938,222.82000732421875,141.97000122070312,377.9400024414063,113.03500366210938,149.64999389648438,175.2899932861328,481.5400085449219,272.6600036621094,417.7300109863281,50.16999816894531,446.7000122070313,334.4800109863281,157.97000122070312,48.1150016784668,54.6150016784668,79.43499755859375
2026-06-03,310.3800048828125,87.0199966430664,542.4338989257812,52.41999816894531,71.73999786376953,54.7400016784668,119.09500122070312,189.82000732421875,315.010009765625,313.0199890136719,223.57000732421875,,,,151.66000366210938,214.8350067138672,142.57000732421875,377.0,116.91999816894533,152.7100067138672,174.4600067138672,478.0700073242188,267.29998779296875,,47.41999816894531,437.1000061035156,331.56500244140625,153.8300018310547,47.43000030517578,53.14500045776367,78.69499969482422
2026-06-04,311.1600036621094,90.72000122070312,523.1900024414062,54.11000061035156,,,119.2300033569336,188.33999633789065,,310.010009765625,228.22000122070312,310.8900146484375,76.83999633789062,1125.3800048828125,152.8000030517578,218.71499633789065,142.14999389648438,396.55999755859375,117.75499725341795,152.08999633789062,166.08999633789062,,264.7300109863281,,46.88999938964844,444.8999938964844,323.9200134277344,153.66000366210938,49.17499923706055,55.459999084472656,81.6050033569336
2026-06-05,307.3900146484375,91.06500244140624,466.3760986328125,53.83000183105469,71.53500366210938,57.275001525878906,117.1449966430664,187.3699951171875,328.0799865722656,310.7799987792969,232.8000030517578,,79.5,1132.530029296875,153.74000549316406,205.10499572753903,141.86000061035156,399.6000061035156,118.9000015258789,150.02000427246094,,385.7300109863281,254.88999938964844,395.9450073242188,41.630001068115234,415.2300109863281,300.4200134277344,148.7449951171875,49.20000076293945,55.68999862670898,81.96499633789062
2026-06-08,301.57000732421875,90.43000030517578,490.1199951171875,53.60499954223633,74.13999938964844,55.56999969482422,118.9000015258789,189.22000122070312,322.07000732421875,309.7799987792969,232.1300048828125,311.1300048828125,79.53500366210938,1148.5699462890625,153.8800048828125,208.6100006103516,140.64999389648438,406.7000122070313,119.80999755859376,,156.375,396.7049865722656,250.634994506836,403.2699890136719,43.970001220703125,426.6499938964844,300.7799987792969,146.8699951171875,48.834999084472656,55.334999084472656,80.94499969482422
2026-06-09,290.3599853515625,91.23999786376952,475.5,54.39500045776367,,56.47999954223633,116.79000091552734,186.75,330.489990234375,321.260009765625,236.97999572753903,312.5899963378906,81.33000183105469,,156.36000061035156,208.19000244140625,142.74000549316406,412.7170104980469,118.83000183105467,148.81500244140625,152.1699981689453,392.739990234375,251.6100006103516,401.6650085449219,40.630001068115234,427.8500061035156,289.4700012207031,146.1699981689453,49.42499923706055,56.0,82.01000213623047
2026-06-10,291.5,89.13500213623047,451.6700134277344,54.53499984741211,75.62000274658203,55.61000061035156,119.91999816894533,189.8300018310547,318.7900085449219,318.95001220703125,238.509994506836,,83.58000183105469,1136.5899658203125,156.83999633789062,200.33999633789065,144.27999877929688,407.55999755859375,120.55999755859376,150.66000366210938,151.76300048828125,371.55999755859375,242.1600036621093,,29.2450008392334,408.760009765625,280.9599914550781,138.52999877929688,49.77999877929688,56.83000183105469,81.97000122070312
2026-06-11,,89.66999816894531,488.2099914550781,,77.12000274658203,56.91999816894531,,185.77999877929688,332.8099975585937,326.0299987792969,238.32000732421875,,82.52999877929688,1160.2900390625,157.89999389648438,204.6699981689453,143.69000244140625,405.3200073242188,120.43499755859376,146.55499267578125,156.3300018310547,385.1400146484375,246.63999938964844,393.7200012207031,31.959999084472656,421.0700073242188,297.79998779296875,146.3699951171875,50.66999816894531,57.6150016784668,82.3949966430664
2026-06-12,291.0799865722656,88.12000274658203,511.1199951171875,55.994998931884766,78.5199966430664,57.125,116.97000122070312,187.2100067138672,335.2900085449219,328.3599853515625,240.83999633789065,320.7099914550781,82.6050033569336,1133.0,158.3300018310547,205.1300048828125,144.2550048828125,408.4500122070313,121.0199966430664,,163.22999572753906,381.8599853515625,253.7100067138672,,30.459999084472656,423.7799987792969,302.6600036621094,148.0399932861328,51.64500045776367,58.93999862670898,83.7300033569336
2026-06-15,296.4200134277344,88.69979858398438,547.260009765625,55.90999984741211,77.41000366210938,56.2599983215332,112.29000091552734,180.42999267578125,342.3999938964844,329.94000244140625,235.82000732421875,319.6499938964844,80.93000030517578,,158.22000122070312,212.4600067138672,146.25,411.1900024414063,120.83999633789062,140.97000122070312,169.1199951171875,394.1300048828125,262.3599853515625,,30.854999542236328,440.8999938964844,311.8500061035156,153.61000061035156,48.48500061035156,57.810001373291016,83.19000244140625
2026-06-16,299.25,90.62000274658205,507.2900085449219,,75.58000183105469,,111.3499984741211,180.15499877929688,351.7850036621094,336.989990234375,235.2700042724609,331.17999267578125,80.30999755859375,1123.1099853515625,161.66000366210938,207.2899932861328,146.14999389648438,407.7699890136719,121.0199966430664,141.8699951171875,168.0449981689453,376.8399963378906,268.0299987792969,407.6199951171875,29.229999542236328,425.989990234375,299.5400085449219,158.61000061035156,49.14500045776367,58.88999938964844,85.05500030517578
2026-06-17,295.8800048828125,88.47000122070312,512.0599975585938,56.52000045776367,73.11000061035156,,111.20999908447266,177.5800018310547,356.9700012207031,327.5400085449219,234.0500030517578,333.57000732421875,79.94999694824219,1111.6600341796875,159.22000122070312,204.6779937744141,141.6199951171875,399.5499877929688,118.16000366210938,,164.92999267578125,,267.2300109863281,409.7000122070313,27.795000076293945,432.0400085449219,317.67999267578125,158.82000732421875,48.18999862670898,57.91999816894531,83.80500030517578
